Photo ID,Common Name,Scientific Name,Project Name,Animal ID,Animal Group
d17170s105i6,Tiger,Panthera tigris,Museums Connect India,55,2
d17170s52i2,Indian Crested Porcupine,Hystrix indica,Museums Connect India,84,5
d17170s52i1,Indian Crested Porcupine,Hystrix indica,Museums Connect India,84,5
d17170s49i7,Northern Plains Gray Langur,Semnopithecus entellus,Museums Connect India,83,4
d17170s49i1,Northern Plains Gray Langur,Semnopithecus entellus,Museums Connect India,83,4
d17170s28i3,Chital,Axis axis,Museums Connect India,85,13
d17170s19i6,Chital,Axis axis,Museums Connect India,85,13
d17170s19i5,Chital,Axis axis,Museums Connect India,85,13
d18475s29i2,Muskrat,Ondatra zibethicus,Students Discover North Carolina,86,3
d18472s11i1,Unknown Bird,Unknown Bird,Students Discover North Carolina,21,15
d18472s9i5,White-tailed Deer,Odocoileus virginianus,Students Discover North Carolina,3,10
d18472s9i1,White-tailed Deer,Odocoileus virginianus,Students Discover North Carolina,3,10
d17931s8i5,Grey Fox,Urocyon cinereoargenteus,Students Discover North Carolina,6,1
d18601s26i3,Red Fox,Vulpes vulpes,Students Discover North Carolina,38,1
d18601s10i3,Red Fox,Vulpes vulpes,Students Discover North Carolina,38,1
d18601s8i6,White-tailed Deer,Odocoileus virginianus,Students Discover North Carolina,3,10
d18530s43i9,White-tailed Deer,Odocoileus virginianus,Students Discover North Carolina,3,10
d18530s7i12,Red Fox,Vulpes vulpes,Students Discover North Carolina,38,1
d18530s7i15,Red Fox,Vulpes vulpes,Students Discover North Carolina,38,1
d18529s12i12,White-tailed Deer,Odocoileus virginianus,Students Discover North Carolina,3,10
d17925s25i5,White-tailed Deer,Odocoileus virginianus,Students Discover North Carolina,3,10
d18689s6i7,Coyote,Canis latrans,Triangle Camera Trap Survey Project,1,1
d18759s2i12,Serval,Leptailurus serval,Mount Kenya Survey,47,2
d18759s2i11,Serval,Leptailurus serval,Mount Kenya Survey,47,2
d18759s2i10,Serval,Leptailurus serval,Mount Kenya Survey,47,2
d18759s2i8,Serval,Leptailurus serval,Mount Kenya Survey,47,2
d18759s2i7,Serval,Leptailurus serval,Mount Kenya Survey,47,2
d18759s2i6,Serval,Leptailurus serval,Mount Kenya Survey,47,2
d18759s2i5,Serval,Leptailurus serval,Mount Kenya Survey,47,2
d18759s2i4,Serval,Leptailurus serval,Mount Kenya Survey,47,2
d18759s2i3,Serval,Leptailurus serval,Mount Kenya Survey,47,2
d18759s2i2,Serval,Leptailurus serval,Mount Kenya Survey,47,2
d18759s2i1,Serval,Leptailurus serval,Mount Kenya Survey,47,2
4091s2i3,Eastern Gray Squirrel,Sciurus carolinensis,Museums Connect United States,28,8
d17818s2i12,Serval,Leptailurus serval,Mount Kenya Survey,47,2
d17818s2i11,Serval,Leptailurus serval,Mount Kenya Survey,47,2
d17818s2i10,Serval,Leptailurus serval,Mount Kenya Survey,47,2
d17818s2i9,Serval,Leptailurus serval,Mount Kenya Survey,47,2
d17818s2i8,Serval,Leptailurus serval,Mount Kenya Survey,47,2
d17818s2i7,Serval,Leptailurus serval,Mount Kenya Survey,47,2
d17818s2i6,Serval,Leptailurus serval,Mount Kenya Survey,47,2
d17818s2i5,Serval,Leptailurus serval,Mount Kenya Survey,47,2
d17818s2i4,Serval,Leptailurus serval,Mount Kenya Survey,47,2
d17818s2i2,Serval,Leptailurus serval,Mount Kenya Survey,47,2
d17818s2i3,Serval,Leptailurus serval,Mount Kenya Survey,47,2
d17818s2i1,Serval,Leptailurus serval,Mount Kenya Survey,47,2
d18452s1966i4,Unknown Animal,Unknown Animal,Mount Kenya Survey,26,14
d18295s40i4,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18295s26i3,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18295s23i5,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18295s23i4,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18295s15i4,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18295s15i3,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18295s3i29,Bushbuck,Tragelaphus scriptus,Mount Kenya Survey,36,10
d18295s3i3,Bushbuck,Tragelaphus scriptus,Mount Kenya Survey,36,10
d18171s7i1,Bobcat,Lynx rufus,Okaloosa S.C.I.E.N.C.E. Project,5,2
d18171s6i5,Bobcat,Lynx rufus,Okaloosa S.C.I.E.N.C.E. Project,5,2
d18290s124i4,African Buffalo,Syncerus caffer,Mount Kenya Survey,87,13
d18398s11i36,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18398s11i35,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17753s279i5,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d17753s279i4,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d17753s279i3,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d17753s541i5,Unknown Rabbit,Unknown Rabbit,Mount Kenya Survey,32,15
d18315s105i12,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18315s105i13,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18315s105i14,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18315s105i15,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18315s105i16,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18315s105i17,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18315s105i18,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18315s105i19,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18315s105i20,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18315s64i4,Bushbuck,Tragelaphus scriptus,Mount Kenya Survey,36,10
d18315s4i2,Central African Large-spotted Genet,Genetta maculata,Mount Kenya Survey,88,11
d18315s4i3,Central African Large-spotted Genet,Genetta maculata,Mount Kenya Survey,88,11
d18315s4i4,Central African Large-spotted Genet,Genetta maculata,Mount Kenya Survey,88,11
d18573s12i1,Unknown Animal,Unknown Animal,New User Test Project,26,14
d18290s61i40,Bushbuck,Tragelaphus scriptus,Mount Kenya Survey,36,10
d18290s41i20,Bushbuck,Tragelaphus scriptus,Mount Kenya Survey,36,10
d18335s11i10,African Buffalo,Syncerus caffer,Mount Kenya Survey,87,13
d18335s11i9,African Buffalo,Syncerus caffer,Mount Kenya Survey,87,13
d18724s43i1,Eastern Fox Squirrel,Sciurus niger,Triangle Camera Trap Survey Project,33,8
d18724s30i1,Eastern Fox Squirrel,Sciurus niger,Triangle Camera Trap Survey Project,33,8
d18724s26i34,Eastern Cottontail,Sylvilagus floridanus,Triangle Camera Trap Survey Project,8,7
d18724s18i1,Northern Raccoon,Procyon lotor,Triangle Camera Trap Survey Project,7,11
d18724s14i2,White-tailed Deer,Odocoileus virginianus,Triangle Camera Trap Survey Project,3,10
d18724s10i1,White-tailed Deer,Odocoileus virginianus,Triangle Camera Trap Survey Project,3,10
d18708s7i9,Grey Fox,Urocyon cinereoargenteus,Triangle Camera Trap Survey Project,6,1
d18697s16i17,Domestic Dog,Canis familiaris,Triangle Camera Trap Survey Project,39,1
d18398s9i2,Common Eland,Tragelaphus oryx,Mount Kenya Survey,89,13
d18398s9i7,Common Eland,Tragelaphus oryx,Mount Kenya Survey,89,13
d18398s11i37,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18398s11i1,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18398s11i2,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18398s11i4,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18398s11i7,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18398s11i12,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18398s11i17,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18398s11i20,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18398s11i21,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18398s11i22,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17662s99i2,Eastern Gray Squirrel,Sciurus carolinensis,Urban to Wild Project,28,8
d17662s27i7,Northern Raccoon,Procyon lotor,Urban to Wild Project,7,11
d17312s2i52,American Black Bear,Ursus americanus,Urban to Wild Project,4,13
d17312s2i7,American Black Bear,Ursus americanus,Urban to Wild Project,4,13
d17753s135i4,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d17753s135i3,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d17753s135i2,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d17753s593i3,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d17753s593i4,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d17753s593i5,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d17753s593i6,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d17753s593i7,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d17753s593i8,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d17753s593i9,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d17753s593i10,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d17753s593i11,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18576s11i11,Bushbuck,Tragelaphus scriptus,Mount Kenya Survey,36,10
d18576s11i7,Bushbuck,Tragelaphus scriptus,Mount Kenya Survey,36,10
d18454s36i4,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18454s36i3,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18454s36i2,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18453s47i5,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18453s47i4,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18453s47i3,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18449s22i8,Bushbuck,Tragelaphus scriptus,Mount Kenya Survey,36,10
d18004s8i68,White-tailed Deer,Odocoileus virginianus,Okaloosa S.C.I.E.N.C.E. Project,3,10
d17974s44i19,White-tailed Deer,Odocoileus virginianus,Okaloosa S.C.I.E.N.C.E. Project,3,10
d18746s2i1,Coyote,Canis latrans,Okaloosa S.C.I.E.N.C.E. Project,1,1
d18746s2i2,Coyote,Canis latrans,Okaloosa S.C.I.E.N.C.E. Project,1,1
d18746s1i1,Coyote,Canis latrans,Okaloosa S.C.I.E.N.C.E. Project,1,1
d18743s26i4,Red Fox,Vulpes vulpes,Urban to Wild Project,38,1
d18742s64i1,Red Fox,Vulpes vulpes,Urban to Wild Project,38,1
d18742s60i1,Unknown Animal,Unknown Animal,Urban to Wild Project,26,14
d18742s49i16,White-tailed Deer,Odocoileus virginianus,Urban to Wild Project,3,10
d18741s42i50,White-tailed Deer,Odocoileus virginianus,Urban to Wild Project,3,10
d18741s16i9,Red Fox,Vulpes vulpes,Urban to Wild Project,38,1
d17941s8i4,Eastern Gray Squirrel,Sciurus carolinensis,Okaloosa S.C.I.E.N.C.E. Project,28,8
d17941s7i5,Virginia Opossum,Didelphis virginiana,Okaloosa S.C.I.E.N.C.E. Project,9,5
d17941s6i4,Bobcat,Lynx rufus,Okaloosa S.C.I.E.N.C.E. Project,5,2
d17941s2i33,American Black Bear,Ursus americanus,Okaloosa S.C.I.E.N.C.E. Project,4,13
d17941s2i13,American Black Bear,Ursus americanus,Okaloosa S.C.I.E.N.C.E. Project,4,13
d17878s7i4,Coyote,Canis latrans,Okaloosa S.C.I.E.N.C.E. Project,1,1
d15990s1i47,White-tailed Deer,Odocoileus virginianus,Okaloosa S.C.I.E.N.C.E. Project,3,10
d16277s33i2,Eastern Fox Squirrel,Sciurus niger,Tyson Research Center ForestGEO Project,33,8
d18649s7i37,American Black Bear,Ursus americanus,Monitoring Wolverines in the North Cascades Project,4,13
d18649s54i7,Canada Lynx,Lynx canadensis,Monitoring Wolverines in the North Cascades Project,90,2
d18649s4i5,American Black Bear,Ursus americanus,Monitoring Wolverines in the North Cascades Project,4,13
d18649s3i3,American Black Bear,Ursus americanus,Monitoring Wolverines in the North Cascades Project,4,13
d18649s25i51,American Black Bear,Ursus americanus,Monitoring Wolverines in the North Cascades Project,4,13
d18649s18i20,American Black Bear,Ursus americanus,Monitoring Wolverines in the North Cascades Project,4,13
d18649s17i9,American Black Bear,Ursus americanus,Monitoring Wolverines in the North Cascades Project,4,13
d18649s12i39,American Black Bear,Ursus americanus,Monitoring Wolverines in the North Cascades Project,4,13
d18649s11i34,American Black Bear,Ursus americanus,Monitoring Wolverines in the North Cascades Project,4,13
d17678s4i6,White-tailed Deer,Odocoileus virginianus,Urban to Wild Project,3,10
d17678s31i5,Unknown Bird,Unknown Bird,Urban to Wild Project,21,15
d17678s30i1,Unknown Bird,Unknown Bird,Urban to Wild Project,21,15
d17678s30i2,Unknown Bird,Unknown Bird,Urban to Wild Project,21,15
d17678s25i4,Unknown Bird,Unknown Bird,Urban to Wild Project,21,15
d17678s22i4,Unknown Bird,Unknown Bird,Urban to Wild Project,21,15
d17678s22i10,Unknown Bird,Unknown Bird,Urban to Wild Project,21,15
d17678s22i13,Unknown Bird,Unknown Bird,Urban to Wild Project,21,15
d17676s1i17,White-tailed Deer,Odocoileus virginianus,Urban to Wild Project,3,10
d17348s2i80,White-tailed Deer,Odocoileus virginianus,Urban to Wild Project,3,10
d17348s11i3,Eastern Gray Squirrel,Sciurus carolinensis,Urban to Wild Project,28,8
d15980s5i2,Coyote,Canis latrans,Okaloosa S.C.I.E.N.C.E. Project,1,1
d15968s4i4,Bobcat,Lynx rufus,Okaloosa S.C.I.E.N.C.E. Project,5,2
d15968s4i1,Bobcat,Lynx rufus,Okaloosa S.C.I.E.N.C.E. Project,5,2
d15968s3i1,Bobcat,Lynx rufus,Okaloosa S.C.I.E.N.C.E. Project,5,2
4301s13i1,Eastern Gray Squirrel,Sciurus carolinensis,Okaloosa S.C.I.E.N.C.E. Project,28,8
d17038s169i1,White-tailed Deer,Odocoileus virginianus,Triangle Camera Trap Survey Project,3,10
d17038s69i7,Coyote,Canis latrans,Triangle Camera Trap Survey Project,1,1
d17038s7i5,Coyote,Canis latrans,Triangle Camera Trap Survey Project,1,1
d18681s9i5,White-tailed Deer,Odocoileus virginianus,Triangle Camera Trap Survey Project,3,10
d18679s20i2,Coyote,Canis latrans,Triangle Camera Trap Survey Project,1,1
d18670s7i1,White-tailed Deer,Odocoileus virginianus,Triangle Camera Trap Survey Project,3,10
d18733s27i5,White-tailed Deer,Odocoileus virginianus,Triangle Camera Trap Survey Project,3,10
d18733s27i4,White-tailed Deer,Odocoileus virginianus,Triangle Camera Trap Survey Project,3,10
d17677s38i1,American Black Bear,Ursus americanus,Urban to Wild Project,4,13
d17677s24i10,Red Fox,Vulpes vulpes,Urban to Wild Project,38,1
d18396s2i2,Unknown Mouse or Rat,Unknown Mouse or Rat,Mount Kenya Survey,91,15
d18545s46i1,Virginia Opossum,Didelphis virginiana,Triangle Camera Trap Survey Project,9,5
d17421s57i9,Coyote,Canis latrans,Triangle Camera Trap Survey Project,1,1
d17421s33i3,Northern Raccoon,Procyon lotor,Triangle Camera Trap Survey Project,7,11
d17421s27i1,Coyote,Canis latrans,Triangle Camera Trap Survey Project,1,1
d17421s25i4,Coyote,Canis latrans,Triangle Camera Trap Survey Project,1,1
d17421s23i3,Coyote,Canis latrans,Triangle Camera Trap Survey Project,1,1
d17421s11i40,Coyote,Canis latrans,Triangle Camera Trap Survey Project,1,1
d17421s11i35,Coyote,Canis latrans,Triangle Camera Trap Survey Project,1,1
d17421s11i33,Coyote,Canis latrans,Triangle Camera Trap Survey Project,1,1
d17421s11i24,Coyote,Canis latrans,Triangle Camera Trap Survey Project,1,1
d17421s11i18,Coyote,Canis latrans,Triangle Camera Trap Survey Project,1,1
d17421s11i5,Coyote,Canis latrans,Triangle Camera Trap Survey Project,1,1
d17421s8i10,Coyote,Canis latrans,Triangle Camera Trap Survey Project,1,1
d18661s20i3,Coyote,Canis latrans,Triangle Camera Trap Survey Project,1,1
d18661s20i1,Coyote,Canis latrans,Triangle Camera Trap Survey Project,1,1
d18681s9i4,White-tailed Deer,Odocoileus virginianus,Triangle Camera Trap Survey Project,3,10
d16419s8i1,White-tailed Deer,Odocoileus virginianus,Aparsons Test Project,3,10
d18483s15i16,White-tailed Deer,Odocoileus virginianus,Independent Camera Trap Survey Project,3,10
d18483s4i17,White-tailed Deer,Odocoileus virginianus,Independent Camera Trap Survey Project,3,10
d18442s21i12,White-tailed Deer,Odocoileus virginianus,Museums Connect United States,3,10
d18442s21i14,White-tailed Deer,Odocoileus virginianus,Museums Connect United States,3,10
d18259s73i1,Unknown Large Weasel_Badger_Otter,Unknown Large Weasel_Badger_Otter,Urban to Wild Project,92,15
d18259s67i1,White-tailed Deer,Odocoileus virginianus,Urban to Wild Project,3,10
d18259s32i6,Red Fox,Vulpes vulpes,Urban to Wild Project,38,1
d18259s21i14,American Black Bear,Ursus americanus,Urban to Wild Project,4,13
d18259s21i11,American Black Bear,Ursus americanus,Urban to Wild Project,4,13
d18259s21i10,American Black Bear,Ursus americanus,Urban to Wild Project,4,13
d18259s6i22,American Black Bear,Ursus americanus,Urban to Wild Project,4,13
d17357s2i28,American Black Bear,Ursus americanus,Urban to Wild Project,4,13
d17338s2i9,White-tailed Deer,Odocoileus virginianus,Urban to Wild Project,3,10
d18419s22i1,Eastern Gray Squirrel,Sciurus carolinensis,Urban to Wild Project,28,8
d18419s18i1,Eastern Gray Squirrel,Sciurus carolinensis,Urban to Wild Project,28,8
d18419s17i17,White-tailed Deer,Odocoileus virginianus,Urban to Wild Project,3,10
d18419s3i1,Eastern Fox Squirrel,Sciurus niger,Urban to Wild Project,33,8
d17661s154i2,Woodchuck,Marmota monax,Urban to Wild Project,67,8
d17661s136i14,White-tailed Deer,Odocoileus virginianus,Urban to Wild Project,3,10
d17661s120i8,White-tailed Deer,Odocoileus virginianus,Urban to Wild Project,3,10
d17661s120i9,White-tailed Deer,Odocoileus virginianus,Urban to Wild Project,3,10
d17661s120i10,White-tailed Deer,Odocoileus virginianus,Urban to Wild Project,3,10
d17661s62i1,Woodchuck,Marmota monax,Urban to Wild Project,67,8
d17661s41i1,Grey Fox,Urocyon cinereoargenteus,Urban to Wild Project,6,1
d17578s5i7,White-tailed Deer,Odocoileus virginianus,Urban to Wild Project,3,10
d17342s32i7,Unknown Bird,Unknown Bird,Urban to Wild Project,21,15
d17342s31i2,Unknown Bird,Unknown Bird,Urban to Wild Project,21,15
d17342s30i2,Unknown Bird,Unknown Bird,Urban to Wild Project,21,15
d17342s27i5,Unknown Bird,Unknown Bird,Urban to Wild Project,21,15
d17342s59i1,Eastern Gray Squirrel,Sciurus carolinensis,Urban to Wild Project,28,8
d17342s56i1,Eastern Gray Squirrel,Sciurus carolinensis,Urban to Wild Project,28,8
d17342s51i1,Unknown Bird,Unknown Bird,Urban to Wild Project,21,15
d17342s57i5,Unknown Mouse or Rat,Unknown Mouse or Rat,Urban to Wild Project,91,15
d17342s54i2,Unknown Mouse or Rat,Unknown Mouse or Rat,Urban to Wild Project,91,15
d17342s45i1,Eastern Gray Squirrel,Sciurus carolinensis,Urban to Wild Project,28,8
d17342s26i2,Domestic Cat,Felis catus,Urban to Wild Project,10,2
d17342s20i2,Eastern Cottontail,Sylvilagus floridanus,Urban to Wild Project,8,7
d17342s17i1,Unknown Bird,Unknown Bird,Urban to Wild Project,21,15
d17342s9i5,Unknown Bird,Unknown Bird,Urban to Wild Project,21,15
d17342s3i2,White-tailed Deer,Odocoileus virginianus,Urban to Wild Project,3,10
d17342s2i6,Domestic Cat,Felis catus,Urban to Wild Project,10,2
d18428s19i13,American Black Bear,Ursus americanus,Urban to Wild Project,4,13
d18428s17i23,American Black Bear,Ursus americanus,Urban to Wild Project,4,13
d18428s9i60,American Black Bear,Ursus americanus,Urban to Wild Project,4,13
d18425s42i11,Red Fox,Vulpes vulpes,Urban to Wild Project,38,1
d18425s42i4,Red Fox,Vulpes vulpes,Urban to Wild Project,38,1
d18661s53i4,Coyote,Canis latrans,Triangle Camera Trap Survey Project,1,1
d18619s7i23,Northern Raccoon,Procyon lotor,Triangle Camera Trap Survey Project,7,11
d18423s18i1,Virginia Opossum,Didelphis virginiana,Urban to Wild Project,9,5
d16419s7i1,Coyote,Canis latrans,Aparsons Test Project,1,1
d18244s17i8,Unknown Animal,Unknown Animal,Urban to Wild Project,26,14
d18244s16i3,Unknown Animal,Unknown Animal,Urban to Wild Project,26,14
d18244s16i5,Unknown Animal,Unknown Animal,Urban to Wild Project,26,14
d17761s18i18,Eastern Cottontail,Sylvilagus floridanus,Urban to Wild Project,8,7
d17761s18i15,Eastern Cottontail,Sylvilagus floridanus,Urban to Wild Project,8,7
d17672s45i2,Grey Fox,Urocyon cinereoargenteus,Urban to Wild Project,6,1
d17672s22i4,American Black Bear,Ursus americanus,Urban to Wild Project,4,13
d17672s22i5,American Black Bear,Ursus americanus,Urban to Wild Project,4,13
d17672s21i4,Domestic Cat,Felis catus,Urban to Wild Project,10,2
d17672s21i5,Domestic Cat,Felis catus,Urban to Wild Project,10,2
d17672s16i2,Bobcat,Lynx rufus,Urban to Wild Project,5,2
d17658s18i7,Unknown Bird,Unknown Bird,Urban to Wild Project,21,15
d17658s18i3,Unknown Bird,Unknown Bird,Urban to Wild Project,21,15
d17657s29i6,Wild Turkey,Meleagris gallopavo,Urban to Wild Project,12,9
d17657s29i2,Wild Turkey,Meleagris gallopavo,Urban to Wild Project,12,9
d17657s2i35,American Black Bear,Ursus americanus,Urban to Wild Project,4,13
d17656s44i1,Virginia Opossum,Didelphis virginiana,Urban to Wild Project,9,5
d17656s43i1,Virginia Opossum,Didelphis virginiana,Urban to Wild Project,9,5
d17656s39i8,Eastern Gray Squirrel,Sciurus carolinensis,Urban to Wild Project,28,8
d17656s36i12,Eastern Gray Squirrel,Sciurus carolinensis,Urban to Wild Project,28,8
